date,Return
1999-06-25,-0.006784540294411212
1999-06-28,0.0016097601847146058
1999-06-29,0.005347887548694658
1999-06-30,0.003687425451875982
1999-07-01,0.009964825609369784
1999-07-02,0.009373520674392436
1999-07-06,0.0017812332209173696
1999-07-07,0.004670212803368305
1999-07-08,0.0069508298166399045
1999-07-09,0.00132167757999283
1999-07-12,0.008787975418077522
1999-07-13,-0.0065377805220012955
1999-07-14,0.002710963223621115
1999-07-15,0.008736434134329169
1999-07-16,-0.004393011892092472
1999-07-19,-0.004315716225808824
1999-07-20,-0.029501077189196014
1999-07-21,0.008195523114378682
1999-07-22,-0.01244542408496975
1999-07-23,0.0022210624782275563
1999-07-26,-0.008145034616294912
1999-07-27,0.002907058237990515
1999-07-28,0.007986647972050622
1999-07-29,-0.00924402148680189
1999-07-30,0.011237145015942177
1999-08-02,-0.017780797671599017
1999-08-03,0.01049200055960037
1999-08-04,0.0069120688782531884
1999-08-05,0.014627588593859141
1999-08-06,-0.003434684235567322
1999-08-09,0.013994694226776745
1999-08-10,-0.0068865609681335255
1999-08-11,0.0095972075289898
1999-08-12,0.000632848432307248
1999-08-13,0.0005876076942451252
1999-08-16,-0.010539249409581685
1999-08-17,0.007867257782596027
1999-08-18,-0.007766793120087099
1999-08-19,0.006073255439526511
1999-08-20,0.0031913071829305383
1999-08-23,0.006768442528414578
1999-08-24,-0.006041012416308125
1999-08-25,-0.005029463815505205
1999-08-26,-0.02093016408755239
1999-08-27,-0.0017433276294966057
1999-08-30,-0.015842788760758928
1999-08-31,0.01061763823376508
1999-09-01,-0.002194107398836209
1999-09-02,-0.009736481046743704
1999-09-03,0.01643271521556815
1999-09-07,0.0139348703951507
1999-09-08,0.0012061742685170848
1999-09-09,0.020680795285286574
1999-09-10,0.006216611987633212
1999-09-13,-0.016255594533771334
1999-09-14,-0.010444789663060424
1999-09-15,-0.014951571949861964
1999-09-16,-0.004201500012347673
1999-09-17,0.018356989774548194
1999-09-20,-0.001379349920853381
1999-09-21,-0.02384312711273731
1999-09-22,-0.0007115407020971388
1999-09-23,-0.029169669875755627
1999-09-24,-0.00729869280468387
1999-09-27,0.01213486905619397
1999-09-28,-0.012174874272665802
1999-09-29,0.0055527985998705485
1999-09-30,0.01093148268551537
1999-10-01,-0.014329235846622709
1999-10-04,0.017477712392909187
1999-10-05,-0.01034069723628931
1999-10-06,0.014123223826107837
1999-10-07,0.0004279561800732586
1999-10-08,0.012277383464189797
1999-10-11,0.005765003648422879
1999-10-12,-0.019115637926562287
1999-10-13,-0.02423322860518058
1999-10-14,-0.003822218386631648
1999-10-15,-0.02412784423986024
1999-10-18,-0.003287708524152835
1999-10-19,-0.012983360219090691
1999-10-20,0.032250997573492604
1999-10-21,-0.013089607742914556
1999-10-22,0.005246544378500649
1999-10-25,-0.012371541990381605
1999-10-26,-0.0034735802931693187
1999-10-27,0.0013692065485870213
1999-10-28,0.026167016882543786
1999-10-29,0.03195055771414915
1999-11-01,-0.0015825193041901662
1999-11-02,-0.00544180341097187
1999-11-03,0.00909768150195669
1999-11-04,0.0060427247158799545
1999-11-05,0.010472368439344256
1999-11-08,0.009515514810330574
1999-11-09,-0.011455161957073972
1999-11-10,0.016125704115500183
1999-11-11,0.011881182342444917
1999-11-12,0.0051552908869779744
1999-11-15,-0.003239585890465684
1999-11-16,0.02002911303957282
1999-11-17,-0.004649907265421733
1999-11-18,0.02952355230084934
1999-11-19,0.008446999839470696
1999-11-22,0.00118458125148392
1999-11-23,-0.011160523786603527
1999-11-24,0.01493287555844429
1999-11-26,0.007819631762192459
1999-11-29,-0.010084251382922467
1999-11-30,-0.02499099972854534
1999-12-01,0.00922568169521035
1999-12-02,0.015018600579813515
1999-12-03,0.0250359891041496
1999-12-06,0.003271082038112373
1999-12-07,-0.0030998940930063207
1999-12-08,-0.007319558625295964
1999-12-09,-0.0021568452111542036
1999-12-10,0.0005523635428324046
1999-12-13,0.00556178400320873
1999-12-14,-0.0148586858234017
1999-12-15,0.01796841299863728
1999-12-16,0.012352231885736293
1999-12-17,0.011772013635596835
1999-12-20,0.0005855132844116471
1999-12-21,0.01675477896204327
1999-12-22,-0.00010510509463814712
1999-12-23,0.006101562065835568
1999-12-27,0.004719102233992704
1999-12-28,-0.00935684817736227
1999-12-29,0.016350567444777843
1999-12-30,-0.004086312256148251
1999-12-31,0.0005238355896486981
2000-01-03,0.01914705610456605
2000-01-04,-0.04160594660495307
2000-01-05,-0.0067111345013024
2000-01-06,-0.03387409483098586
2000-01-07,0.012630821425995403
2000-01-10,0.032575142687812156
2000-01-11,-0.028857705851666082
2000-01-12,-0.007291143979029789
2000-01-13,0.008293046765924185
2000-01-14,0.015713429097887376
2000-01-18,-0.0018547635500192003
2000-01-19,-0.0022130066253389534
2000-01-20,0.0011522311504904813
2000-01-21,0.003215482939729989
2000-01-24,-0.03356086008529541
2000-01-25,0.019805995855643268
2000-01-26,-0.03333759143656502
2000-01-27,-0.009988767047560587
2000-01-28,-0.032055053850946806
2000-01-31,0.026684743923107296
2000-02-01,0.016192487241854313
2000-02-02,0.008329785652602808
2000-02-03,0.020069684433465757
2000-02-04,0.006197467697427111
2000-02-07,0.004966285515688622
2000-02-08,0.009576397208960093
2000-02-09,-0.01385692982242087
2000-02-10,0.014176649570348122
2000-02-11,-0.02031985219132144
2000-02-14,-0.0019974130512742344
2000-02-15,0.0016308342058059234
2000-02-16,-0.009099801709450654
2000-02-17,0.02017392377005077
2000-02-18,-0.03351280061960165
2000-02-22,-0.0027215526775616426
2000-02-23,0.029794747614695628
