Date,Return
2019-07-05,-0.0022931154243941
2019-07-08,-0.0039038381610445
2019-07-09,0.0016935423545807
2019-07-10,0.0069136612932768
2019-07-11,0.000887729463743
2019-07-12,0.0043820337424975
2019-07-15,0.0017103415333481
2019-07-16,-0.0028116563234367
2019-07-17,-0.0048498465220723
2019-07-18,0.0025095831895395
2019-07-19,-0.0066361296397976
2019-07-22,0.0025685194515982
2019-07-23,0.0069593059343425
2019-07-24,0.0028824655607021
2019-07-25,-0.0094048162681399
2019-07-26,0.0075507966789408
2019-07-29,-0.0002894291260584
2019-07-30,0.0001383810764876
2019-07-31,-0.0103554404675665
2019-08-01,-0.0066371963569478
2019-08-02,-0.0064907155831393
2019-08-05,-0.0286700838332577
2019-08-06,0.012262886178818
2019-08-07,0.0037194763032191
2019-08-08,0.0186505953721734
2019-08-09,-0.0067831846545982
2019-08-12,-0.0105002392084121
2019-08-13,0.0138007969654763
2019-08-14,-0.0281371356086012
2019-08-15,0.0043221307713767
2019-08-16,0.0140366116090941
2019-08-19,0.0137943220624346
2019-08-20,-0.007544980165533
2019-08-21,0.0066818483030675
2019-08-22,-0.000462583489547
2019-08-23,-0.0253802571129163
2019-08-26,0.0114306289836791
2019-08-27,-0.0030177266024258
2019-08-28,0.0054402745114045
2019-08-29,0.0129880065588138
2019-08-30,0.0004169547011938
2019-09-03,-0.0033434733247875
2019-09-04,0.009930183346268
2019-09-05,0.0111756589815077
2019-09-06,-0.0008382595544645
2019-09-09,0.0002457590849217
2019-09-10,-0.000130448902453
2019-09-11,0.0080721525823058
2019-09-12,0.0031879278494532
2019-09-13,-0.0021663360301562
2019-09-16,-0.0023231613620174
2019-09-17,0.0045824836869903
2019-09-18,0.0004921869668462
2019-09-19,0.0015166395938177
2019-09-20,-0.0054673635181594
2019-09-23,0.0001577566506096
2019-09-24,-0.0087415592219071
2019-09-25,0.0068862185162943
2019-09-26,-0.0003021680970165
2019-09-27,-0.0061668217542699
2019-09-30,0.0044397654012474
2019-10-01,-0.0098450219797647
2019-10-02,-0.0159910687845815
2019-10-03,0.008036460271685
2019-10-04,0.0118553745592075
2019-10-07,-0.0029466121208791
2019-10-08,-0.0131287574528795
2019-10-09,0.0090503101720036
2019-10-10,0.0053973429428095
2019-10-11,0.0088348173626992
2019-10-14,-0.0006119075743648
2019-10-15,0.00916759026846
2019-10-16,-0.0009015202432095
2019-10-17,0.0035097211701699
2019-10-18,-0.0045731097902996
2019-10-21,0.0067724046180474
2019-10-22,-0.003049047042955
2019-10-23,0.0042020860096886
2019-10-24,0.0063912006087738
2019-10-25,0.0047514073327722
2019-10-28,0.0028216485548414
2019-10-29,-0.0028082290981345
2019-10-30,0.0031471301561024
2019-10-31,-0.0012895492975882
2019-11-01,0.0073786883333095
2019-11-04,0.0031678370322766
2019-11-05,-0.0026544760501828
2019-11-06,0.0001193647590989
2019-11-07,0.0013378337005561
2019-11-08,0.001100096985349
2019-11-11,-0.001486123781548
2019-11-12,0.0023147142257551
2019-11-13,0.0013862484790496
2019-11-14,0.0028780539026009
2019-11-15,0.0057342956374037
2019-11-18,0.0019419841991862
2019-11-19,-0.0006944214958098
2019-11-20,-0.00260883201795
2019-11-21,-0.0022269243729982
2019-11-22,-0.000688310192702
2019-11-25,0.0070917103318647
2019-11-26,0.0024413096439241
2019-11-27,0.0046326649985945
2019-11-29,-0.0039179754101456
2019-12-02,-0.009002552447184
2019-12-03,-0.0043293462504774
2019-12-04,0.0058516895943747
2019-12-05,0.0011146832075413
2019-12-06,0.0081789433525126
2019-12-09,-0.0019535786650101
2019-12-10,-0.0005833025103815
2019-12-11,0.0027764049949578
2019-12-12,0.0049040722667041
2019-12-13,0.000619898083387
2019-12-16,0.0096534157200977
2019-12-17,-2.2332353826808072e-05
2019-12-18,0.0032083227493761
2019-12-19,0.0059104764173702
2019-12-20,0.0048108880167436
2019-12-23,0.0011313723098038
2019-12-24,0.0002693967003207
2019-12-26,0.0074380896274072
2019-12-27,4.012127959214904e-05
2019-12-30,-0.0063164702234007
2019-12-31,0.0034299804447178
2020-01-02,0.0070143646920624
2020-01-03,-0.004636393678283
2020-01-06,0.0053101458591736
2020-01-07,-0.0017971396959131
2020-01-08,0.0055264702004825
2020-01-09,0.0059680072559024
2020-01-10,-0.0012284095423238
2020-01-13,0.0108203487257056
2020-01-14,-0.002081503855193
2020-01-15,0.0026842599351341
2020-01-16,0.007411303147689
2020-01-17,0.0030991047005533
2020-01-21,0.0014058843590481
2020-01-22,0.0003179552930971
2020-01-23,0.0022813188092151
2020-01-24,-0.0075872802573689
2020-01-27,-0.0144483686219926
2020-01-28,0.009773089728192
2020-01-29,0.0019093156227858
2020-01-30,0.0045514068188302
2020-01-31,-0.0133799958288829
2020-02-03,0.0128699244964511
2020-02-04,0.0170233614095327
2020-02-05,0.0015414249800667
2020-02-06,0.0047488150873893
2020-02-07,-0.0030530769834641
2020-02-10,0.0095278133832994
2020-02-11,0.0019025666425347
2020-02-12,0.0064093615758147
2020-02-13,0.0016162727475906
2020-02-14,0.0034892502095444
2020-02-18,0.0020639701320399
2020-02-19,0.0043085251004758
2020-02-20,-0.0033297930742936
2020-02-21,-0.0100141496432769
2020-02-24,-0.0323422583942091
2020-02-25,-0.0280882388203623
2020-02-26,-0.0041013302546358
2020-02-27,-0.0488450498160447
2020-02-28,-0.0088212379084091
2020-03-02,0.0482478164171097
2020-03-03,-0.0246407707225083
2020-03-04,0.0416906154184112
2020-03-05,-0.0307472656220603
2020-03-06,-0.0173638975085117
2020-03-09,-0.0775551371454892
