Date,Return,Cumulative_Return
2014-02-28,0.0012337328010234572,1.0124777439549713
2014-03-03,-0.009506841748378125,1.0028522782694365
2014-03-04,0.016885900411481858,1.0197863419677218
2014-03-05,-0.002621850124581382,1.0171126150199874
2014-03-06,0.0007008331116726829,1.0178254412188934
2014-03-07,-0.00280224587744915,1.014973244072275
2014-03-10,0.001756455208673735,1.0167559991134902
2014-03-11,-0.0024545341902235673,1.0142603367505512
2014-03-12,0.00035160194436834047,1.0146169526570483
2014-03-13,-0.013176360985230007,1.001247993427105
2014-03-14,-0.0030264846984031646,0.9982177316956911
2014-03-17,0.010356994195376279,1.008556266948585
2014-03-18,0.00883686665093908,1.0174687441895787
2014-03-19,-0.007182559852339954,1.0101607140365518
2014-03-20,0.0012351192424109314,1.0114083829723859
2014-03-21,-0.00528737684396674,1.0060606857084637
2014-03-24,-0.0019489266711703035,1.0040999472052707
2014-03-25,0.0034385702864092593,1.0075526154483159
2014-03-26,-0.008345431341111986,0.9991441542735341
2014-03-27,-0.0034016328422227238,0.9957454327042424
2014-03-28,0.002515287332105709,0.9982500185771255
2014-03-31,0.009498337967607018,1.007731734629741
2014-04-01,0.00976389471286998,1.0175711211854837
2014-04-02,0.0026372041745315045,1.0202546639941568
2014-04-03,-0.003857778853491145,1.0163187471262245
2014-04-04,-0.015314473031890041,1.0007543610815557
2014-04-07,-0.008580458609628638,0.9921674297078901
2014-04-08,0.0005410273190586956,0.9927042193924422
2014-04-09,0.013876298484610583,1.006479279447664
2014-04-10,-0.0184853409299921,0.9878741668281011
2014-04-11,-0.012314583445733107,0.9757089079668124
2014-04-14,0.007517406700881413,0.9830437086496718
2014-04-15,0.008553166669527323,0.9914518453331828
2014-04-16,0.011548473749173116,1.0029016009425822
2014-04-17,0.001961941172340609,1.0048692348852777
2014-04-21,0.0021365929197931788,1.0070162313778515
2014-04-22,0.005506837447719182,1.012561706071264
2014-04-23,-0.004770051457173463,1.0077317346297407
2014-04-24,0.0008872755175632907,1.0086258703261493
2014-04-25,-0.007449338346422252,1.0011122749531352
2014-04-28,0.007326813497355422,1.00844723788163
2014-04-29,0.005321645673514341,1.0138138367620704
2014-04-30,0.001411988265278108,1.015245330002755
2014-05-01,0.0014099174608988019,1.016676742120622
2014-05-02,-0.0022879599558334185,1.0143506264466229
2014-05-05,0.004585693665842161,1.0190021276892622
2014-05-06,-0.008076121862935826,1.010772542327453
2014-05-07,-0.0007077973521364411,1.0100571201983815
2014-05-08,0.000354269814653696,1.0104149529471438
2014-05-09,0.004249571650724482,1.0147087836866562
2014-05-12,0.010578013660206276,1.025442387061625
2014-05-13,0.0017446934548126514,1.0272314696826188
2014-05-14,-0.005921263051157477,1.0211489619362009
2014-05-15,-0.010336367487889575,1.0105939910057513
2014-05-16,0.004956660924513523,1.0156031627515176
2014-05-19,0.0035231124226475785,1.0191812468706876
2014-05-20,-0.006143781537453763,1.0129196199428443
2014-05-21,0.007064572159707128,1.0200754636899136
2014-05-22,0.002455453745998426,1.0225802118084322
2014-05-23,0.005073249149923464,1.027768015998718
2014-05-27,0.003829498178429036,1.0317038517438326
2014-05-28,-0.00017353628980354419,1.0315248136852249
2014-05-29,0.0038156298478859707,1.0354607305531571
2014-05-30,0.0032828762392558275,1.0388600199821725
2014-06-02,0.0006885826699405406,1.0395753609884262
2014-06-03,-0.0022369390221472774,1.0372498942969683
2014-06-04,0.002241954136841695,1.039575360988426
2014-06-05,0.006195242653571853,1.0460157826064238
2014-06-06,0.003933776860088667,1.0501305752873284
2014-06-09,0.0008515291719617402,1.0510247921065545
2014-06-10,-0.002042456103248158,1.0488781201052513
2014-06-11,-0.0032406492188256086,1.0454790740446889
2014-06-12,-0.00958253851296531,1.0354607305531562
2014-06-13,0.0012094064984700115,1.0367130234895978
2014-06-16,0.0017254912516866394,1.0385018627421387
2014-06-17,0.001894997500312412,1.040469821176105
2014-06-18,0.0029230790701815224,1.0435111967335404
2014-06-19,0.0027429868580113315,1.0463735342323681
2014-06-20,0.0013678192590005356,1.0478047841045997
2014-06-23,0.0,1.0478047841045997
2014-06-24,-0.006146585428603024,1.0413643624866018
2014-06-25,0.004501091619883546,1.0460516388918357
2014-06-26,-0.0017169114733177615,1.0442556608313396
2014-06-27,0.002235691562348263,1.0465902944011947
2014-06-30,-0.001544572309191028,1.0449737600133946
2014-07-01,0.010654992761256477,1.0561079478620403
2014-07-02,0.0008501662617341754,1.057005815208062
2014-07-03,0.005606423111264691,1.0629318370391856
2014-07-07,-0.0030409651471584587,1.0596994983689443
2014-07-08,-0.005253426439743136,1.0541324450060303
2014-07-09,0.0032368093094514716,1.0575444707174206
2014-07-10,-0.005773553892205019,1.0514386807223302
2014-07-11,0.0010248380689499292,1.052516235109501
2014-07-14,0.006312760827031472,1.0591605183683148
2014-07-15,-0.004577574632978698,1.0543121320471796
2014-07-16,0.0015328750609875375,1.0559282608208913
2014-07-17,-0.01190489086280666,1.0433575501168653
2014-07-18,0.013081100615669028,1.057005815208062
2014-07-21,-0.003737768903009142,1.0530549717416775
2014-07-22,0.006991451195270448,1.0604173541825463
2014-07-23,0.0049114303882142885,1.0656255202000684
2014-07-24,-0.0028648092757335153,1.062572706325341
2014-07-25,-0.004563180273257972,1.0577239955129347
2014-07-28,0.0035653501681283117,1.0614951519381701
2014-07-29,-0.0035526836070327583,1.0577239955129347
2014-07-30,0.00016972744900867198,1.0579035203084484
2014-07-31,-0.019691100920160798,1.0370722353262614
2014-08-01,-0.0041556708057280956,1.0327625045144848
2014-08-04,0.006433662604330204,1.039406950018934
2014-08-05,-0.007429080251814657,1.0316851123729494
2014-08-06,0.002610876134355955,1.0343787144110141
2014-08-07,-0.006423766902307282,1.0277341066609296
2014-08-08,0.011532444971791511,1.03958639369163
2014-08-11,0.0024184998028478066,1.0421006331798166
2014-08-12,-0.000861593705477226,1.041202765833795
2014-08-13,0.006381198005998234,1.0478468868469735
2014-08-14,0.0047988680784305515,1.0528753658233463
2014-08-15,0.0010233625928843804,1.0539528390876993
2014-08-18,0.010052675233126918,1.06454788469008
2014-08-19,0.007422880208286964,1.0724498961141198
2014-08-20,0.004185981670152161,1.07693915172141
2014-08-21,0.0010004206271201355,1.0780165438629454
2014-08-22,-0.00016668300887590082,1.0778368568217964
2014-08-25,0.0038320903908197756,1.0819672250836947
2014-08-26,0.0018259185056874738,1.0839428090625223
2014-08-27,-0.0024849289950792386,1.0812492881472753
2014-08-28,-0.0008308482537519035,1.0803509340643476
2014-08-29,0.0016621772013354352,1.0821466687563908
2014-09-02,0.0023234564071554775,1.0846609893673949
2014-09-03,-0.004139229921043985,1.0801713281460161
2014-09-04,-0.0023274049719949064,1.0776573320262828
2014-09-05,0.004332568092380473,1.0823263557975398
2014-09-08,-0.0004976830754175321,1.081787700288181
2014-09-09,-0.005810043565953049,1.0755024666203945
2014-09-10,0.006177765595344997,1.0821466687563908
2014-09-11,-0.0029868941435989838,1.0789144112089673
2014-09-12,-0.003994657048451589,1.0746045181515553
2014-09-15,-0.0026738107189017146,1.0717312290723415
2014-09-16,0.008210522300063472,1.0805307022283144
2014-09-17,-0.0001663702508369891,1.0803509340643476
2014-09-18,0.006981654852989072,1.087893571406089
2014-09-19,0.0,1.087893571406089
2014-09-22,-0.007263141261990347,1.0799920467189554
2014-09-23,-0.005321245343572256,1.074245144069257
2014-09-24,0.01014521219914477,1.0851435890097405
2014-09-25,-0.01693216607687842,1.0667697575433677
2014-09-26,0.010300638978170351,1.0777581676886523
2014-09-29,-0.001504420755481628,1.0761367659317915
2014-09-30,-0.002176167170164778,1.0737949124311634
2014-10-01,-0.014091473398457066,1.0586635599872412
2014-10-02,0.00017034309152252902,1.0588438960109317
2014-10-03,0.010377206996192934,1.0698317382964926
2014-10-06,-0.0020202000287690147,1.067670464188008
2014-10-07,-0.01450989012291548,1.0521786830651578
2014-10-08,0.018318847042688713,1.071453383421806
2014-10-09,-0.017821221153299427,1.0523587757203952
2014-10-10,-0.014036246453435708,1.0375876085869478
2014-10-13,-0.017014025439531233,1.0199340666187071
2014-10-14,0.0014130599476724903,1.0213752945975128
2014-10-15,-0.005114737077955955,1.0161512285077268
2014-10-16,-0.0003546998407483182,1.015790799828799
2014-10-17,0.010994884775885172,1.026959302629321
2014-10-20,0.005087163088998148,1.03218361208756
2014-10-21,0.019546099547184115,1.0523587757203956
2014-10-22,-0.0053065682300919015,1.0467743620744994
2014-10-23,0.014111205615497946,1.0615456103307643
2014-10-24,0.007127267558533434,1.0691115299211784
2014-10-27,0.002021712696597122,1.0712729662752984
2014-10-28,0.009920965919756997,1.0819010288644726
2014-10-29,-0.001831353927966961,1.0799196851655901
2014-10-30,0.011342940141105595,1.092169149511625
2014-10-31,0.00940106465378543,1.1024367022990536
2014-11-03,-0.0014704492894778154,1.1008156250334638
2014-11-04,-0.0026183255818957862,1.097933331321488
2014-11-05,0.002296993891997001,1.1004552774773535
2014-11-06,0.004747112466890746,1.105679262444322
2014-11-07,-0.0011403776826994783,1.1044183704892068
2014-11-10,0.0053824138293741,1.1103628071999427
2014-11-11,0.0011357136537475387,1.1116238614006932
2014-11-12,0.0012964338982179857,1.113065008256681
2014-11-13,0.0009709389559848791,1.114145726433741
2014-11-14,-0.0012935722362089619,1.1127044984549355
2014-11-17,-0.0021045041682173915,1.1103628071999427
2014-11-18,0.00470482805792094,1.115586873289729
2014-11-19,-0.002260572523241633,1.113065008256681
2014-11-20,0.002912743985582722,1.1163070816650433
2014-11-21,0.005002796368557938,1.1218917386793927
2014-11-24,0.0033718388152437218,1.125674576790373
2014-11-25,-0.0008003645384460079,1.1247736267772799
2014-11-26,0.002242181089444184,1.1272955729331455
2014-11-28,0.00031965667635214245,1.1276559204892558
2014-12-01,-0.004952016103476398,1.1220717502118125
2014-12-02,0.005137233028467358,1.1278360942673107
2014-12-03,0.004791545198521652,1.1332401718895166
2014-12-04,-0.00015884676248245633,1.133060160357097
2014-12-05,0.001112748357421811,1.1343209711893942
2014-12-08,-0.007463761985204487,1.1258546694456106
2014-12-09,0.0015998965874806093,1.1276559204892558
2014-12-10,-0.016773303542774842,1.1087414054430824
2014-12-11,0.005361720210702137,1.114686166645089
2014-12-12,-0.014221085746361384,1.0988341190889461
2014-12-15,-0.004918084223216712,1.0934299603439226
2014-12-16,-0.011861308859357211,1.0804604498682087
2014-12-17,0.016671968686722494,1.0984738526556534
2014-12-18,0.02836980832994973,1.1296373453109558
2014-12-19,0.004305485677369658,1.134500982721814
2014-12-22,0.0,1.134500982721814
2014-12-23,0.00031762648212585454,1.1348613302779242
2014-12-24,-0.001904510422231831,1.132699975046622
2014-12-26,0.00238548500982505,1.135402013857725
2014-12-29,0.0003172315233537226,1.1357621991681999
2014-12-30,-0.003806856699037131,1.1314385152317832
2014-12-31,-0.008915534404719372,1.1213511362224096
2015-01-02,-0.00016053092256740342,1.1211711246899898
2015-01-05,-0.015102965754971387,1.104238115588334
2015-01-06,-0.008645945137831346,1.094690933421855
2015-01-07,0.011354250205383831,1.107120328177492
2015-01-08,0.018711395286111543,1.1278360942673105
2015-01-09,-0.008624651887221169,1.1181089005684117
2015-01-12,-0.008216549256815364,1.1089219037124076
2015-01-13,-0.00276166200683603,1.1058594362223768
2015-01-14,-0.003909355075251364,1.1015362390228662
2015-01-15,-0.009321489423376073,1.0912682806213492
2015-01-16,0.01353600279987055,1.1060396911232497
2015-01-20,0.004560097602063218,1.1110833400665276
2015-01-21,0.0019454873651745253,1.113244938666283
2015-01-22,0.016019433712427977,1.1310784921669434
2015-01-23,-0.0022295392651299206,1.1285567082567134
2015-01-26,0.0017555720165141064,1.130537970832778
2015-01-27,-0.016730185027003186,1.111623861400693
2015-01-28,-0.00939905454100698,1.101175648098303
2015-01-29,0.009651854451013131,1.111804035178748
2015-01-30,-0.008911438326853482,1.1018962620877057
2015-02-02,0.008991566113737859,1.111804035178748
2015-02-03,0.015068008882763051,1.1285567082567132
2015-02-04,-0.007182800382843135,1.1204505107005867
2015-02-05,0.012218555464972747,1.1341407974113389
2015-02-06,-0.006670772373599254,1.1265752023121955
2015-02-09,-0.0031977466572105095,1.1229727002249055
2015-02-10,0.01058674894824918,1.134861330277924
2015-02-11,0.00047643140652997573,1.1354020138577248
2015-02-12,0.008249805820726985,1.1447688600005135
2015-02-13,0.006136957862607817,1.1517942582567622
2015-02-17,0.000625503850711917,1.1525147100005297
2015-02-18,0.0020320918474543426,1.154856725746793
2015-02-19,0.0018716758787025167,1.1570182432237306
2015-02-20,0.007317415188728527,1.165484626090332
2015-02-23,0.0007728172680077083,1.166385332734972
2015-02-24,0.0021619808794230977,1.1689070355223845
2015-02-25,0.0015409703157789334,1.1707082865660297
2015-02-26,-0.0006156060570259303,1.1699875914538092
2015-02-27,-0.0015392697884398787,1.1681866649014347
2015-03-02,0.0077099500473014615,1.1771933257337486
2015-03-03,-0.005661883802137502,1.1705281939107923
2015-03-04,-0.004154940641774463,1.1656647187455695
2015-03-05,0.0030908610713171747,1.1692676264469481
2015-03-06,-0.015097739987406267,1.1516143278471604
2015-03-09,0.005630836881766799,1.1580988802779733
2015-03-10,-0.016643187655590364,1.138824423289778
2015-03-11,-0.005061590544422345,1.1330601603570971
2015-03-12,0.010492783137430628,1.1449491149013864
2015-03-13,-0.0067652351525537835,1.1372032649013701
2015-03-16,0.01473125361714911,1.1539556946108822
2015-03-17,-0.004370606879619654,1.1489122079132397
2015-03-18,0.012229440202019104,1.1629627610572844
2015-03-19,-0.00015499627925219528,1.1627825061564117
2015-03-20,0.009605119604934043,1.173951171202569
2015-03-23,-0.00015361458646168114,1.1737708351788785
2015-03-24,-0.0069060468963462185,1.1656647187455698
2015-03-25,-0.014344287251807475,1.148944089180586
2015-03-26,-0.0015734638516361477,1.1471362671887093
2015-03-27,0.00047295985675432917,1.1476788165933165
2015-03-30,0.011497570971052529,1.1608743352390718
2015-03-31,-0.00949833697691782,1.1498479596151157
2015-04-01,-0.005974109792169724,1.1429786416600727
2015-04-02,0.001897727411450889,1.1451477035590538
2015-04-06,0.005524991035136706,1.151474634355125
2015-04-07,0.001883725298209571,1.1536436962541063
2015-04-08,0.0012534322596686742,1.1550897104791547
2015-04-09,0.005007944151383281,1.1608743352390718
2015-04-10,0.0024912502260643343,1.1637663636891684
2015-04-13,-0.0032617362067357547,1.1599704648045421
2015-04-14,-0.0024931215190606704,1.157078517477263
2015-04-15,0.006248907597985909,1.164308994216593
2015-04-16,-0.002484040499642459,1.161416803520861
2015-04-17,-0.01260703268914476,1.1467747839131515
2015-04-20,0.01103402104613238,1.159428321014023
2015-04-21,0.0009354014645270858,1.1605128519635137
2015-04-22,0.005919138957059422,1.1673820887957391
2015-04-23,0.004799898264838731,1.1729854040581535
2015-04-24,0.003698637915036107,1.177323852347387
2015-04-27,-0.0038384585474796618,1.1728047435431925
2015-04-28,0.0010788433404924636,1.174070016130462
2015-04-29,-0.005696361582220755,1.1673820887957391
2015-04-30,-0.013317160407649409,1.1518358742622294
2015-05-01,0.014281481494002213,1.1682857969846334
2015-05-04,0.0021660326446408806,1.1708163421591724
2015-05-05,-0.010344331345085278,1.1587050299716373
2015-05-06,-0.005615982196884861,1.1521977631518756
2015-05-07,0.005334177091130821,1.1583437900645326
2015-05-08,0.014981346589265643,1.1756973398530128
2015-05-11,-0.0030750426746177784,1.1720820203605302
2015-05-12,-0.003084666154170579,1.1684665386224122
2015-05-13,-0.00030908782780614263,1.1681053798381253
2015-05-14,0.012070375195991412,1.1822048500412277
2015-05-15,0.0007644260543024917,1.183108558230122
2015-05-18,0.002750380292598109,1.1863625566926823
2015-05-19,0.0009138229534355613,1.1874466820280847
2015-05-20,-0.001065335596084127,1.1861816528092681
2015-05-21,0.001676372672034132,1.1881701353161058
2015-05-22,-0.003042762467279858,1.1845548158236232
2015-05-26,-0.012208264995059226,1.170093456730875
2015-05-27,0.008187966384280099,1.1796741426210535
2015-05-28,-0.0006129902916613972,1.178951013824303
2015-05-29,-0.008126243083373175,1.1693705713025773
2015-06-01,0.0026277822326845612,1.1724434225132703
2015-06-02,-0.0009251561092823435,1.1713587293181442
2015-06-03,0.00185188712076223,1.173527953462761
2015-06-04,-0.009087958612103542,1.1628629799915449
2015-06-05,-0.002020984474067622,1.160512851963514
2015-06-08,-0.006386157951262295,1.153101633586405
2015-06-09,-0.00015688459555085466,1.1529207297029909
2015-06-10,0.01364082848064041,1.1686475236286442
2015-06-11,0.004021545610743971,1.1733472929477997
2015-06-12,-0.008011013397688727,1.1639475920638531
2015-06-15,-0.0052803295909218395,1.1578015651511961
2015-06-16,0.006557080243936975,1.1653933629204483
2015-06-17,0.003878102074442058,1.169912877338731
2015-06-18,0.010352111728722857,1.1820239461578133
2015-06-19,-0.0032114239476981332,1.1782279661503694
2015-06-22,0.0035286417614097676,1.1823855105561885
2015-06-23,-0.0016815489708170706,1.1803972714178037
2015-06-24,-0.005477452251063775,1.1739317017263267
2015-06-25,-0.0037128632478573564,1.1695730538554923
2015-06-26,-0.0009315882924925134,1.1684834932913057
2015-06-29,-0.02222567499511585,1.1425131589322555
2015-06-30,0.004609853088801907,1.147779976746956
2015-07-01,0.005063302769801048,1.153591534282341
2015-07-02,0.0015742977174406647,1.1554076308016206
2015-07-06,-0.004244210506213153,1.1505038375960135
2015-07-07,0.006945514346210491,1.1584946785054069
2015-07-08,-0.015206064107277317,1.140878534156114
2015-07-09,0.0030244042846510055,1.1443290120830822
2015-07-10,0.010474595087383909,1.1563153951313985
2015-07-13,0.013350324255434698,1.1717525805979538
2015-07-14,0.004339325596883992,1.1768371965641573
2015-07-15,-0.0006170185163458797,1.1761110662231526
2015-07-16,0.007103163235907095,1.1844651751100925
2015-07-17,0.006899717332260913,1.1926376500082592
2015-07-20,0.00213207651124403,1.195180444728267
2015-07-21,-0.0028871969171195833,1.1917297234328459
2015-07-22,-0.004114581199008538,1.1868262547185096
2015-07-23,-0.005355915071182826,1.1804697140939873
2015-07-24,-0.014923270483126472,1.1628532452534237
2015-07-27,-0.006402884011541987,1.1554076308016208
2015-07-28,0.013360251458010453,1.1708441672856345
2015-07-29,0.008376231606191942,1.1806514292055779
2015-07-30,0.003230204792180391,1.1844651751100923
2015-07-31,-0.0030664573278008644,1.180833063194351
2015-08-03,-0.003998869203767574,1.1761110662231526
2015-08-04,0.0003088721703070618,1.1764743342006991
2015-08-05,0.008181550827674133,1.1860997187634161
2015-08-06,-0.012096064047987798,1.1717525805979536
2015-08-07,-0.002170355118809142,1.169209461386675
2015-08-10,0.011494480161461595,1.1826489163451774
2015-08-11,-0.00783146467959428,1.1733870431284597
2015-08-12,0.0013927366691353082,1.175021262290513
2015-08-13,0.0001546483603511728,1.175202977402104
2015-08-14,0.00231812420112143,1.1779272438652497
2015-08-17,0.00524204225878333,1.1841019882553636
2015-08-18,-0.001227150975674829,1.1826489163451774
2015-08-19,-0.0038389411694578213,1.1781087967312052
2015-08-20,-0.020810694663251916,1.1535915342823408
2015-08-21,-0.03526477518878102,1.112910388166193
2015-08-24,-0.03818546373441534,1.0704133888992187
2015-08-25,-0.011706503681364056,1.0578825906214886
2015-08-26,0.04600864414310313,1.1065543342785766
2015-08-27,0.020186969932587395,1.1288923133534325
2015-08-28,0.0003217915236461977,1.129255581330979
2015-08-31,-0.01093609917013405,1.116905930305116
2015-09-01,-0.027316941512422255,1.0863954763320938
2015-09-02,0.017385698788170645,1.1052832208484347
2015-09-03,0.0021358825255068936,1.1076439759655807
2015-09-04,-0.014264847427631344,1.0918436036442967
2015-09-08,0.024450962442408075,1.1185402305899868
2015-09-09,-0.01623609176288887,1.100379508765645
2015-09-10,0.006436866008840081,1.1074625042224426
2015-09-11,0.0062312490985538815,1.114363378953561
2015-09-14,-0.00407440074591181,1.1098230159711358
2015-09-15,0.012927776386937095,1.1241705597506868
2015-09-16,0.006784995161873475,1.131798051559716
2015-09-17,-0.0011233071101712788,1.1305266947611208
2015-09-18,-0.015100184134760775,1.1134555335009653
2015-09-21,0.004403684135713792,1.1183588399696662
2015-09-22,-0.008281664959136847,1.1090969667529484
2015-09-23,-0.0022925249555197924,1.106554334278576
2015-09-24,-0.0027902239818211605,1.1034667998378838
2015-09-25,0.0008758734290112979,1.1044332970876578
2015-09-28,-0.02196162927079215,1.0801781424627
2015-09-29,0.0030387501095541225,1.0834605339114465
2015-09-30,0.017505646421162924,1.1024272109293847
2015-10-01,-0.00016542053055690342,1.1022448468352524
2015-10-02,0.01323634710763133,1.1168345422255617
2015-10-05,0.015839452100883777,1.134524589461756
2015-10-06,-0.0035364348677976443,1.1305124171452097
2015-10-07,0.008065765520820278,1.1396308652202787
2015-10-08,0.009761452984492935,1.1507553183308035
2015-10-09,0.0007925784261746394,1.1516673821699182
2015-10-12,-0.001108716952451294,1.150390509019721
2015-10-13,-0.007292299121702817,1.1420015173211813
2015-10-14,-0.006068220221021714,1.1350716006213355
2015-10-15,0.015263278038458283,1.1523965140551768
2015-10-16,0.005697128268909557,1.1589618648123934
2015-10-19,0.0012590899568256653,1.1604211020567226
2015-10-20,0.0003142368445392396,1.1607857491221696
2015-10-21,-0.0023566998989167365,1.1580501254645494
2015-10-22,0.02236216898174259,1.1839466380595158
2015-10-23,0.009396281995623479,1.1950713345384933
2015-10-26,-0.0009156488453755385,1.1939770688508817
2015-10-27,-0.002138245584139997,1.1914240526558468
2015-10-28,0.009949430333765275,1.2032780432657184
2015-10-29,-0.0007576455251788738,1.202366385040692
2015-10-30,-0.003792179444587318,1.197806795950478
2015-11-02,0.009744096821274084,1.2094783413433994
2015-11-03,0.004825267577623915,1.215314397969722
2015-11-04,-0.0030012350173544977,1.2116669538414402
2015-11-05,-0.004364897533536638,1.2063781517431498
2015-11-06,0.0003021314828066668,1.2067426365629614
2015-11-09,-0.011032098278095037,1.1934297332000314
2015-11-10,0.0021395661077392436,1.1959831550091544
2015-11-11,-0.002439891283040563,1.1930650861345842
2015-11-12,-0.013909866383117198,1.1764697102000898
2015-11-13,-0.012091369054678669,1.1622445807524098
2015-11-16,0.015220519335030547,1.1799345468657862
2015-11-17,0.0003092463347811325,1.1802994372996862
2015-11-18,0.015605651231376028,1.1987187786667746
2015-11-19,0.00030426501591174215,1.1990835068550394
2015-11-20,0.004866759469938975,1.2049191578672738
2015-11-23,0.00105951488397249,1.2061957876490177
2015-11-24,0.000604556089105257,1.206925000657094
2015-11-25,0.0007558266538958414,1.2078372267418438
2015-11-27,0.0012077376612726898,1.209295977249267
2015-11-30,-0.005127397727922922,1.203095435803133
2015-12-01,0.0066700861863251415,1.2111201860503142
2015-12-02,-0.007830153848791932,1.2016369286641628
2015-12-03,-0.015025285291594304,1.1835819909940686
2015-12-04,0.02234180792722351,1.210025352502979
2015-12-07,-0.005123904797864953,1.2038252977937507
2015-12-08,-0.005756714830783216,1.1968952188482693
2015-12-09,-0.008989899968910309,1.1861352505575564
2015-12-10,0.0030748607784099047,1.1897824513173854
2015-12-11,-0.019926111555133352,1.1660747134660951
2015-12-14,0.0067248315713672735,1.173916369513785
2015-12-15,0.009165596527032749,1.1846760133132275
2015-12-16,0.01262328647945532,1.1996305180146194
2015-12-17,-0.013986026754024938,1.1828524534947222
2015-12-18,-0.018501258623546457,1.16096819433912
2015-12-21,0.008796651527285482,1.171180826978983
2015-12-22,0.008408595280558595,1.1810288125533992
2015-12-23,0.011581253269561387,1.1947066063502294
2015-12-24,-0.001072713808402903,1.1934250280766074
2015-12-28,-0.002455385425225831,1.1904947096565683
2015-12-29,0.010613337563595282,1.2031298318778278
2015-12-30,-0.006697000944038245,1.1950724702579414
2015-12-31,-0.010573022264181775,1.1824369424225936
2016-01-04,-0.014712656232355292,1.1650401541722926
2016-01-05,0.0026722954445501657,1.1681534856690052
2016-01-06,-0.011914251114632401,1.1542358117003115
2016-01-07,-0.02379800581252045,1.1267673011444483
2016-01-08,-0.01137660301950083,1.1139485168639736
2016-01-11,0.0014795767144906158,1.1155966891506668
2016-01-12,0.010177467961445696,1.1269506387123926
2016-01-13,-0.02258717971549906,1.1014960021052993
2016-01-14,0.0149624454858579,1.1179770759896903
2016-01-15,-0.019655707121757127,1.0960024460151985
2016-01-19,0.0011693946497104424,1.0972841054116382
2016-01-20,-0.012349802694147538,1.0837328632103802
2016-01-21,0.004393464200823427,1.088494204748151
2016-01-22,0.02170250013880759,1.112117250377789
2016-01-25,-0.015313745891766706,1.0950865694036531
2016-01-26,0.014882971251679367,1.111384711334188
2016-01-27,-0.01252267696426268,1.0974671996111296
2016-01-28,0.0035039451999911986,1.1013126645373548
2016-01-29,0.024110428887493596,1.1278657852185787
2016-02-01,0.0008119001195985298,1.1287814995844887
2016-02-02,-0.016710007620840295,1.1099195521241683
2016-02-03,0.007259556649940269,1.11797707598969
2016-02-04,0.0019657811424038663,1.1201747742433104
2016-02-05,-0.018146370671550893,1.0998476675729705
2016-02-08,-0.010322759378008639,1.0884942047481507
2016-02-09,0.002523503197791266,1.09124102335461
2016-02-10,0.0011745714208188929,1.0925227638738675
2016-02-11,-0.012235813362747372,1.079154859240554
2016-02-12,0.017648108143825336,1.0981999009003658
2016-02-16,0.01600783364901215,1.1157797022273406
2016-02-17,0.014771193939772553,1.1322611006030023
2016-02-18,-0.00210268855111595,1.1298803081498905
2016-02-19,-0.0009724999696654191,1.1287814995844891
2016-02-22,0.011842774388342026,1.1421494042178026
2016-02-23,-0.010902631118023143,1.129696970581946
2016-02-24,0.005349653781936858,1.1357404582530624
2016-02-25,0.010641803126642202,1.147826784612754
2016-02-26,-0.004148065264533152,1.143065524197801
2016-02-29,-0.007369759388469843,1.134641406319208
2016-03-01,0.022595376425522673,1.160279056002975
2016-03-02,0.0017362400199234518,1.1622935789342863
2016-03-03,0.0012602268673584938,1.1637583325302177
2016-03-04,0.002202969753517303,1.1663220569371855
2016-03-07,0.000628145684171022,1.167054677103604
