date,Return
2000-12-15,-0.013473290738541055
2000-12-18,0.03131321644931558
2000-12-19,-0.00842884073823922
2000-12-20,-0.016787240848922688
2000-12-21,0.004902558939121802
2000-12-22,0.009716750069514205
2000-12-26,0.01686449795184113
2000-12-27,0.011760507090330831
2000-12-28,0.005017337957896463
2000-12-29,-0.0073332446881920485
2001-01-02,-0.03005704956680348
2001-01-03,0.0051933050303346025
2001-01-04,-0.03199963957054669
2001-01-05,-0.019226308952438882
2001-01-08,0.0056651111404196425
2001-01-09,-0.003292504201986904
2001-01-10,0.0057397227344460336
2001-01-11,-0.00900835782747998
2001-01-12,-0.008149716890311038
2001-01-16,0.007237804204050342
2001-01-17,-0.003820933837710902
2001-01-18,-0.006192223350679479
2001-01-19,-0.01345852336544872
2001-01-22,0.016618591189490734
2001-01-23,0.00812069897484268
2001-01-24,-0.0021723008396599968
2001-01-25,0.004018499149122297
2001-01-26,-0.011810406889770787
2001-01-29,0.0019288347079510755
2001-01-30,0.005566183393040181
2001-01-31,-0.00036019253148578763
2001-02-01,0.0006152514940874978
2001-02-02,-0.0012409092821488998
2001-02-05,0.007238994027240324
2001-02-06,0.0019252107168177194
2001-02-07,-0.0002545879598271318
2001-02-08,-0.0018118431654162565
2001-02-09,-0.015341210403600758
2001-02-12,0.009644789547016235
2001-02-13,0.00392680082002091
2001-02-14,-0.008725938212476034
2001-02-15,0.007414127784488024
2001-02-16,-0.001420198764377038
2001-02-20,-0.001696781282491078
2001-02-21,-0.01206306807266748
2001-02-22,-0.0023200981187219507
2001-02-23,-0.00822766375736923
2001-02-26,0.027178187503160443
2001-02-27,-0.009652376146257318
2001-02-28,-0.02251099840175828
2001-03-01,-0.010511329432740005
2001-03-02,0.006671042661024422
2001-03-05,0.0031910811280692554
2001-03-06,0.005087038725175552
2001-03-07,0.014268541135419564
2001-03-08,0.009677867193362454
2001-03-09,-0.013806811465500368
2001-03-12,-0.03830014179164001
2001-03-13,-0.0013492387076511957
2001-03-14,-0.026714060330418413
2001-03-15,0.006609706019473779
2001-03-16,-0.021114788545584438
2001-03-19,0.01615806795299197
2001-03-20,-0.016700531064410065
2001-03-21,-0.023321073434636137
2001-03-22,-0.02401622428112819
2001-03-23,0.011126860234193231
2001-03-26,0.020020583850393108
2001-03-27,0.017629254157880362
2001-03-28,-0.013244364461503268
2001-03-29,-0.00034456202442602
2001-03-30,-0.001105680659786862
2001-04-02,-0.01114644047842645
2001-04-03,-0.040925707098384265
2001-04-04,0.009707329710840583
2001-04-05,0.021127013051626963
2001-04-06,-0.01990144879222089
2001-04-09,0.0029985626854591454
2001-04-10,0.01948871091071465
2001-04-11,-0.015022177157456197
2001-04-12,0.01578604989779931
2001-04-16,-0.003797829837966019
2001-04-17,0.0031554903268961264
2001-04-18,0.049557199336803436
2001-04-19,0.0036266550946040177
2001-04-20,-0.008391067771461242
2001-04-23,-0.01580033534936561
2001-04-24,-0.0031118517792981548
2001-04-25,0.017775750818915022
2001-04-26,0.004337738345313667
2001-04-27,0.02785510224285539
2001-04-30,0.003237927900305113
2001-05-01,0.011709180808304175
2001-05-02,-0.0029831458480140756
2001-05-03,-0.017377536831032697
2001-05-04,0.011598273854677712
2001-05-07,-0.014078401292098997
2001-05-08,0.0013971990394210066
2001-05-09,-0.016639253518585074
2001-05-10,0.01580761197661091
2001-05-11,-0.007610674576726052
2001-05-14,-0.002618875737837426
2001-05-15,0.011425434396944822
2001-05-16,0.03859565634301436
2001-05-17,0.007448840967423853
2001-05-18,-0.0020487549255254786
2001-05-21,0.031137949667019545
2001-05-22,-0.009076146979482867
2001-05-23,-0.02602464744028456
2001-05-24,0.004231532416676668
2001-05-25,-0.005269267801324067
2001-05-29,-0.016187421131349074
2001-05-30,-0.022093973649178162
2001-05-31,0.017447757388629498
2001-06-01,0.01027747521839084
2001-06-04,0.003576569223128707
2001-06-05,0.022472443983932257
2001-06-06,0.00710675426022648
2001-06-07,0.01833933231320694
2001-06-08,-0.012349854720483118
2001-06-11,-0.01887579093696942
2001-06-12,0.0014155723826923766
2001-06-13,-0.002962548283342598
2001-06-14,-0.024699079138881776
2001-06-15,-0.0006252854601988531
2001-06-18,0.0018205868129014954
2001-06-19,-0.0011028909635124662
2001-06-20,0.012157622394386735
2001-06-21,0.00457251605459577
2001-06-22,-0.009427640392190153
2001-06-25,-5.335385164122148e-05
2001-06-26,0.002427904416543211
2001-06-27,-0.001311832749572364
2001-06-28,0.014940437027244203
2001-06-29,0.006317271513617395
2001-07-02,0.008282405711192516
2001-07-03,0.0012495582071211965
2001-07-05,-0.026045888104580764
2001-07-06,-0.051098300894912525
2001-07-09,0.004677654234041294
2001-07-10,-0.0163069990096769
2001-07-11,0.004628824210990436
2001-07-12,0.033818220071211394
2001-07-13,0.004315550637602816
2001-07-16,-0.025072928081932833
2001-07-17,0.024166500280639155
2001-07-18,-0.017600987128020645
2001-07-19,0.0005647893168800899
2001-07-20,-0.010894354154768752
2001-07-23,-0.01510300328356043
2001-07-24,-0.02182681260153957
2001-07-25,0.014276080496070799
2001-07-26,0.016886819946055162
2001-07-27,-0.005094801281868596
2001-07-30,0.005355540659684765
2001-07-31,0.008242186668058517
2001-08-01,0.004117282264483822
2001-08-02,0.0005283185329725926
2001-08-03,-0.0013516355972818055
2001-08-06,-0.008577556213851475
2001-08-07,-0.002617317488028278
2001-08-08,-0.025515727278032897
2001-08-09,-0.0003880116642386803
2001-08-10,0.006825890523551169
2001-08-13,0.014408690485962316
2001-08-14,-0.0010644194742918068
2001-08-15,-0.003235542293033219
