date,Return
1999-06-25,-0.0001612958736958753
1999-06-28,0.01871362478387451
1999-06-29,0.009128402304002189
1999-06-30,0.017338305455483635
1999-07-01,0.009854134864979398
1999-07-02,0.007521777637777681
1999-07-06,0.0005304599531073853
1999-07-07,0.004042074610139335
1999-07-08,0.005980523925708345
1999-07-09,0.006683180278832676
1999-07-12,-0.0029949337599609314
1999-07-13,-0.007170232993980766
1999-07-14,0.008223672113911467
1999-07-15,0.007600779622744767
1999-07-16,0.006127261282671557
1999-07-19,-0.010335154508258787
1999-07-20,-0.03352490303883343
1999-07-21,0.005784640686772707
1999-07-22,-0.024639975185718723
1999-07-23,-0.0011921680846995902
1999-07-26,-0.01266042693202728
1999-07-27,0.01786445780124432
1999-07-28,0.0022496697073390464
1999-07-29,-0.016223071961443854
1999-07-30,-0.014124235998196979
1999-08-02,-0.003287948792433769
1999-08-03,-0.007838928435435868
1999-08-04,-0.01358720827933055
1999-08-05,0.005061885576299523
1999-08-06,-0.002994920905990915
1999-08-09,-0.012160674895616863
1999-08-10,-0.012187557854568418
1999-08-11,0.025768629687244842
1999-08-12,-0.006050877064921528
1999-08-13,0.027049720446961304
1999-08-16,0.003789577763337868
1999-08-17,0.015595317708688562
1999-08-18,-0.00977970177900334
1999-08-19,-0.011902882224603518
1999-08-20,0.006573601551708993
1999-08-23,0.023875102597469056
1999-08-24,0.010617562466998704
1999-08-25,0.008442481765410476
1999-08-26,-0.016097933862568508
1999-08-27,-0.005372304143026023
1999-08-30,-0.023477157553322376
1999-08-31,0.0015143095265357752
1999-09-01,0.004052528779854595
1999-09-02,-0.010803139963817491
1999-09-03,0.041477827723893475
1999-09-07,-0.011452529147741624
1999-09-08,-0.006735301227208193
1999-09-09,-0.00014165657861348838
1999-09-10,0.010207820814843992
1999-09-13,-0.011778810951392132
1999-09-14,-0.002096300630827557
1999-09-15,-0.01299539675811198
1999-09-16,-0.006841455294109939
1999-09-17,0.01918133680009185
1999-09-20,7.294840410587385e-05
1999-09-21,-0.018852396910733628
1999-09-22,0.002873238337493309
1999-09-23,-0.018857680363587558
1999-09-24,0.003898636603931271
1999-09-27,-0.00031158277414195575
1999-09-28,-0.00028059694365133473
1999-09-29,-0.01411624941127264
1999-09-30,0.01255707170583917
1999-10-01,-0.010866401503791404
1999-10-04,0.034370578998319065
1999-10-05,0.0031447948009022037
1999-10-06,0.012478759946200218
1999-10-07,-0.007317781556345909
1999-10-08,0.009354044809015801
1999-10-11,0.005293732945610335
1999-10-12,-0.01858603654699735
1999-10-13,-0.028636474680258057
1999-10-14,-0.004121174063222993
1999-10-15,-0.030095828676955757
1999-10-18,0.006794278701557995
1999-10-19,0.002765372234900045
1999-10-20,0.02986285696488356
1999-10-21,0.005330007612295668
1999-10-22,0.021942470012384453
1999-10-25,-0.0030316887686596206
1999-10-26,-0.020046256170967017
1999-10-27,0.025842050924079648
1999-10-28,0.0537548511180995
1999-10-29,0.010903514484286128
1999-11-01,-0.009518020488423236
1999-11-02,-0.0044968268313852
1999-11-03,-0.006150565110082596
1999-11-04,0.010833027391976408
1999-11-05,0.016656549842505742
1999-11-08,-0.0017916238750409464
1999-11-09,-0.016269389620563224
1999-11-10,-0.007392042697864348
1999-11-11,-0.0024626299606402683
1999-11-12,0.03537745896546307
1999-11-15,-0.002660799280627819
1999-11-16,0.019516092564892795
1999-11-17,-0.0167161848253291
1999-11-18,0.011532501724927214
1999-11-19,-0.013323135442356101
1999-11-22,-0.006410844209202962
1999-11-23,-0.011911962359707854
1999-11-24,-0.005216305566406778
1999-11-26,0.0001937077411134518
1999-11-29,-0.018396024084165918
1999-11-30,0.004905321337989101
1999-12-01,-0.001185518169032328
1999-12-02,0.01367895738393081
1999-12-03,0.01850946556415107
1999-12-06,-0.011557051433380074
1999-12-07,0.00021941007788733538
1999-12-08,-0.018046875711847193
1999-12-09,0.006878647252689278
1999-12-10,0.011836112059804407
1999-12-13,-0.0034119282350279275
1999-12-14,-0.020251747608863144
1999-12-15,0.000650286718395758
1999-12-16,-0.0067569515705294125
1999-12-17,0.0024588468040847252
1999-12-20,-0.0008509455896206498
1999-12-21,0.012679077865827438
1999-12-22,0.0008756822913541603
1999-12-23,0.017398893851368526
1999-12-27,-0.0005847739603322389
1999-12-28,-0.0003911257120136164
1999-12-29,0.007574192549768371
1999-12-30,0.0017728616672038117
1999-12-31,0.004093300728573497
2000-01-03,-0.035653030789091496
2000-01-04,-0.039704891956027874
2000-01-05,-0.009672766656994333
2000-01-06,0.02812142095531605
2000-01-07,0.021755039247469014
2000-01-10,-0.012277266993072305
2000-01-11,-0.009460819980453694
2000-01-12,-0.010461579257449215
2000-01-13,0.016892013983682216
2000-01-14,0.0062298954696913
2000-01-18,-0.022954771101305154
2000-01-19,0.001758776261889655
2000-01-20,-0.01708563019830028
2000-01-21,-0.016044770834169404
2000-01-24,-0.02601149221586384
2000-01-25,0.008748576130246245
2000-01-26,0.02219022796647473
2000-01-27,0.004781303645282832
2000-01-28,-0.03766241835043496
2000-01-31,0.019306212831384024
2000-02-01,0.01908357269596241
2000-02-02,-0.008703277014272018
2000-02-03,-0.0015076510669748554
2000-02-04,-0.006655085726873633
2000-02-07,-0.014973028812431646
2000-02-08,0.01603667119164021
2000-02-09,-0.020710595101131424
2000-02-10,-0.02055565442348683
2000-02-11,-0.004256683149975532
2000-02-14,0.006664290602940809
2000-02-15,0.011125099449151242
2000-02-16,-0.01839726052360569
2000-02-17,-0.013809314994425602
2000-02-18,-0.027225358598688017
2000-02-22,0.006089237325323289
